city,city_mean,x,density
 Boston,-0.3178687126683048,0.90635451505016729,8.7716502567175556e-103
 Boston,-0.3178687126683048,0.91304347826086962,9.7144839865819724e-105
 Boston,-0.3178687126683048,0.91973244147157196,1.0295897795908538e-106
 Boston,-0.3178687126683048,0.9264214046822743,1.0442746154336248e-108
 Boston,-0.3178687126683048,0.93311036789297663,1.0136107096020816e-110
 Boston,-0.3178687126683048,0.93979933110367897,9.4152876471446771e-113
 Boston,-0.3178687126683048,0.94648829431438131,8.369545833169241e-115
 Boston,-0.3178687126683048,0.95317725752508364,7.119935432256572e-117
 Boston,-0.3178687126683048,0.95986622073578598,5.7963693535383209e-119
 Boston,-0.3178687126683048,0.96655518394648832,4.5158743795596861e-121
 Boston,-0.3178687126683048,0.97324414715719065,3.3669249122419762e-123
 Boston,-0.3178687126683048,0.97993311036789299,2.4023194783623548e-125
 Boston,-0.3178687126683048,0.98662207357859533,1.6403398063150859e-127
 Boston,-0.3178687126683048,0.99331103678929766,1.0718711800392575e-129
 Boston,-0.3178687126683048,1,6.7028122127353435e-132
New York,-0.30287949540094294,-1,0.0024213651031244963
New York,-0.30287949540094294,-0.99331103678929766,0.00367971814858142
New York,-0.30287949540094294,-0.98662207357859533,0.0054719102149481686
New York,-0.30287949540094294,-0.97993311036789299,0.0079662828684700961
New York,-0.30287949540094294,-0.97324414715719065,0.011360036708198623
New York,-0.30287949540094294,-0.96655518394648832,0.01587515735114
New York,-0.30287949540094294,-0.95986622073578598,0.021750545620815707
New York,-0.30287949540094294,-0.95317725752508364,0.029230038110922826
New York,-0.30287949540094294,-0.94648829431438131,0.038546509939739994
New York,-0.30287949540094294,-0.93979933110367897,0.049902901861098241
New York,-0.30287949540094294,-0.93311036789297663,0.063451727390520074
New York,-0.30287949540094294,-0.9264214046822743,0.079275263208420169
New York,-0.30287949540094294,-0.91973244147157196,0.097369048155535071
New York,-0.30287949540094294,-0.91304347826086962,0.11763135629357992
New York,-0.30287949540094294,-0.90635451505016729,0.13986086065855285
New York,-0.30287949540094294,-0.89966555183946484,0.16376375449853936
New York,-0.30287949540094294,-0.8929765886287625,0.18897025854848995
New York,-0.30287949540094294,-0.88628762541806017,0.21505895104051836
New York,-0.30287949540094294,-0.87959866220735783,0.24158602674106786
New York,-0.30287949540094294,-0.87290969899665549,0.26811574132140076
New York,-0.30287949540094294,-0.86622073578595316,0.29424815903754498
New York,-0.30287949540094294,-0.85953177257525082,0.31964096023789773
New York,-0.30287949540094294,-0.85284280936454848,0.34402334389582306
New York,-0.30287949540094294,-0.84615384615384615,0.36720166497156392
New York,-0.30287949540094294,-0.83946488294314381,0.38905796869993098
New York,-0.30287949540094294,-0.83277591973244147,0.40954364090896062
New York,-0.30287949540094294,-0.82608695652173914,0.42867074425601165
New York,-0.30287949540094294,-0.8193979933110368,0.44650322962785571
New York,-0.30287949540094294,-0.81270903010033446,0.46314929412352884
New York,-0.30287949540094294,-0.80602006688963213,0.47875504696001381
New York,-0.30287949540094294,-0.79933110367892979,0.49349872095501945
New York,-0.30287949540094294,-0.79264214046822745,0.50758421858872638
New York,-0.30287949540094294,-0.78595317725752512,0.52123291898045887
New York,-0.30287949540094294,-0.77926421404682278,0.53467330466903906
New York,-0.30287949540094294,-0.77257525083612044,0.5481288452400388
New York,-0.30287949540094294,-0.76588628762541811,0.5618053802101215
New York,-0.30287949540094294,-0.75919732441471566,0.57587969363188829
New York,-0.30287949540094294,-0.75250836120401332,0.59049090757319267
New York,-0.30287949540094294,-0.74581939799331098,0.60573574919081363
New York,-0.30287949540094294,-0.73913043478260865,0.62166783887059407
New York,-0.30287949540094294,-0.73244147157190631,0.63830019016748052
New York,-0.30287949540094294,-0.72575250836120397,0.65560941940446238
New York,-0.30287949540094294,-0.71906354515050164,0.67353997697266454
New York,-0.30287949540094294,-0.7123745819397993,0.69200712175133472
New York,-0.30287949540094294,-0.70568561872909696,0.71089825394850725
New York,-0.30287949540094294,-0.69899665551839463,0.73007330863314734
New York,-0.30287949540094294,-0.69230769230769229,0.7493658035430022
New York,-0.30287949540094294,-0.68561872909698995,0.76858647278206671
New York,-0.30287949540094294,-0.67892976588628762,0.78753100842214119
New York,-0.30287949540094294,-0.67224080267558528,0.80599233046541485
New York,-0.30287949540094294,-0.66555183946488294,0.82377632146283675
New York,-0.30287949540094294,-0.65886287625418061,0.84071856970745074
New York,-0.30287949540094294,-0.65217391304347827,0.85669884838305388
New York,-0.30287949540094294,-0.64548494983277593,0.87165014167475319
New York,-0.30287949540094294,-0.6387959866220736,0.88556005492169543
New York,-0.30287949540094294,-0.63210702341137126,0.89846414605938973
New York,-0.30287949540094294,-0.62541806020066892,0.91043259051896719
New York,-0.30287949540094294,-0.61872909698996659,0.92155307472536829
New York,-0.30287949540094294,-0.61204013377926425,0.93191346219544968
New York,-0.30287949540094294,-0.60535117056856191,0.94158742517264837
New York,-0.30287949540094294,-0.59866220735785958,0.95062504995548036
New York,-0.30287949540094294,-0.59197324414715724,0.95904884095499932
New York,-0.30287949540094294,-0.5852842809364549,0.96685411202698124
New York,-0.30287949540094294,-0.57859531772575257,0.97401192128658409
New York,-0.30287949540094294,-0.57190635451505023,0.98047268740539895
